ID code:,985,,Test number:,1407,,Barometric press. (mmHg):,769,,t,Rf,VT,VE,VO2,VCO2,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,R,FeO2,FeCO2,HR,VO2/HR,Load1,Load2,Load3,Phase,Marker,FetO2,FetCO2,FiO2,FiCO2,Ti,Te,Ttot,Ti/Ttot,IV,PetO2,PetCO2,P(a-et)CO2,SpO2,VD(phys),VD/VT,Env. Temp.,Analyz. Temp.,Analyz. Press.,Env. Press.,Batteries,PaCO2,PaO2,PH,SaO2,HCO3-,Bias Flow,La-,Hb,Steady State,EEm,EEh,EEkc,EEbsa,EEkg,PROg,PROkc,FATg,FATkc,CHOg,CHOkc,PRO%,FAT%,CHO%,npRQ,t Rel,mark Speed,mark Dist.,ST I,ST II,ST III,ST aVR,ST aVL,ST aVF,ST V1,ST V2,ST V3,ST V4,ST V5,ST V6,S I,S II,S III,S aVR,S aVL,S aVF,S V1,S V2,S V3,S V4,S V5,S V6,P Syst,P Diast,Symptom,DP,Stage,RR,METS,Phase time,Qt,SV,Vt/FVC,Long,Lat,Alt,GPS Speed,GPS Dist.,predVO2,BR,O2 Cost,EEtot,IC,Step,LogVE,P(A-a)O2,User 1,User 2,User 3
,,,,,,,,,00:19:15,51.10732538,2.59131338,132.4350961,3672.357712,3746.154597,452.9954361,89.43651452,36.06268954,35.35227729,59.231576,1.020095233,17.48130657,3.451397088,165,22.2567134,0,0,0,0,,16.47,4.44,20.81,0.07,0.568,0.606,1.174,0.483816014,2.557,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,18.51917774,1111.150665,26667.61595,15996.14703,430.1228379,0,0,0,0,6383.605022,26811.14109,0,0,100,1.020095233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.92330743,00:19:11,0,0,0,E 000°00.000,N 00°00.000,0,0,0,157,1,0,235.3569276,0,695,2.122003091,20.02808506,0,0,0
,,,,,,,,,00:19:16,51.02040816,2.583154975,131.7936212,3630.018617,3726.986107,451.7716754,89.13057433,36.30659648,35.36198348,58.54868737,1.02671267,17.48914331,3.450454007,166,21.86758203,0,0,0,0,,16.47,4.46,20.8,0.07,0.57,0.606,1.176,0.484693878,2.542,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,18.33538221,1100.122932,26402.95038,15837.39157,425.8540383,0,0,0,0,6320.253079,26545.06293,0,0,100,1.02671267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.72819639,00:19:12,0,0,0,E 000°00.000,N 00°00.000,0,0,0,155,1,0,235.6640489,0,696,2.119894391,20.0184608,0,0,0
,,,,,,,,,00:19:17,54.64480874,2.397551261,131.0137301,3600.961903,3690.000907,419.7499359,82.39989023,36.38298145,35.50506719,58.08003069,1.02472645,17.50744364,3.436835389,166,21.69254158,0,0,0,0,,16.44,4.45,20.81,0.07,0.53,0.568,1.098,0.482695811,2.34,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,18.17976808,1090.786085,26178.86603,15702.97813,422.2397747,0,0,0,0,6266.611653,26319.76894,0,0,100,1.02472645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.59429448,00:19:13,0,0,0,E 000°00.000,N 00°00.000,0,0,0,154,2,0,235.9683418,0,697,2.117316812,20.02808506,0,0,0
,,,,,,,,,00:19:18,57.47126437,2.295571199,131.9293793,3553.974298,3658.77282,403.3311458,77.70880737,37.12164698,36.05836868,57.32216609,1.029487698,17.5699689,3.38516215,166,21.40948372,0,0,0,0,,16.49,4.39,20.81,0.07,0.498,0.546,1.044,0.477011494,2.274,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.9634788,1077.808728,25867.40947,15516.15584,417.2162818,0,0,0,0,6192.058181,26006.64436,0,0,100,1.029487698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37776174,00:19:14,0,0,0,E 000°00.000,N 00°00.000,0,0,0,152,1,0,236.2695355,0,698,2.120341519,20.02808506,0,0,0
,,,,,,,,,00:19:19,61.47540984,2.093650676,128.7080334,3465.504366,3553.56097,367.9440643,70.77416314,37.13976951,36.21945267,55.8952317,1.025409463,17.57428154,3.380418899,166,20.87653232,0,0,0,0,,16.49,4.37,20.81,0.08,0.462,0.514,0.976,0.473360656,2.088,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.49882693,1049.929616,25198.31077,15114.80759,406.4243673,0,0,0,0,6031.889808,25333.93719,0,0,100,1.025409463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9700662,00:19:15,0,0,0,E 000°00.000,N 00°00.000,0,0,0,148,4,0,236.5650547,0,699,2.109605654,20.02808506,0,0,0
,,,,,,,,,00:19:20,61.72839506,2.08345267,128.6081895,3502.257523,3563.318073,365.4965428,70.67218308,36.72151138,36.09225639,56.48802457,1.017434626,17.54282917,3.392070485,166,21.09793689,0,0,0,0,,16.45,4.39,20.81,0.08,0.46,0.512,0.972,0.473251029,2.067,118,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.64986015,1058.991609,25415.79862,15245.26423,409.9322358,0,0,0,0,6083.948067,25552.58188,0,0,100,1.017434626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13943559,00:19:16,0,0,0,E 000°00.000,N 00°00.000,0,0,0,150,4,0,236.8579605,0,700,2.109268624,20.02808506,0,0,0
,,,,,,,,,00:19:21,61.09979633,2.136482302,130.5386335,3512.728186,3582.206725,375.5925689,71.79396376,37.16160962,36.44084319,56.65690622,1.019779082,17.57995227,3.360381862,166,21.16101317,0,0,0,0,,16.49,4.37,20.81,0.08,0.46,0.522,0.982,0.468431772,2.127,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.71281499,1062.768899,25506.45358,15299.64217,411.3944126,0,0,0,0,6105.649714,25643.7288,0,0,100,1.019779082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.18768749,00:19:17,0,0,0,E 000°00.000,N 00°00.000,0,0,0,150,2,0,237.1526494,0,701,2.115739062,20.02808506,0,0,0
,,,,,,,,,00:19:22,57.47126437,2.299650402,132.1638162,3514.265251,3623.079231,404.7588667,77.19890706,37.60780896,36.47831244,56.68169759,1.030963508,17.60088692,3.356984479,166,21.17027259,0,0,0,0,,16.51,4.4,20.8,0.08,0.486,0.558,1.044,0.465517241,2.252,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.76918592,1066.151155,25587.62773,15348.3332,412.703673,0,0,0,0,6125.085525,25725.35921,0,0,100,1.030963508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.19477074,00:19:18,0,0,0,E 000°00.000,N 00°00.000,0,0,0,150,1,0,237.4483328,0,702,2.12111257,20.0184608,0,0,0
,,,,,,,,,00:19:23,57.36137667,2.290472196,131.3846384,3494.503208,3601.822683,403.1271857,76.89296687,37.59751547,36.47726442,56.36295496,1.030710939,17.60017809,3.357079252,166,21.05122414,0,0,0,0,,16.49,4.41,20.8,0.08,0.492,0.554,1.046,0.470363289,2.268,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.66817129,1060.090277,25442.16665,15261.08067,410.3575267,0,0,0,0,6090.265409,25579.11472,0,0,100,1.030710939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.10370142,00:19:19,0,0,0,E 000°00.000,N 00°00.000,0,0,0,149,2,0,237.7436441,0,703,2.11854459,20.0184608,0,0,0
,,,,,,,,,00:19:25,53.85996409,2.470976906,133.0867274,3534.591669,3657.685413,434.9449651,82.90979054,37.6526456,36.38550406,57.00954304,1.03482545,17.6021461,3.355344614,165,21.42176769,0,0,0,0,,16.5,4.42,20.8,0.07,0.524,0.59,1.114,0.47037702,2.448,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.88884795,1073.330877,25759.94105,15451.69262,415.4829202,0,0,0,0,6166.334944,25898.60676,0,0,100,1.03482545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.28844087,00:19:21,0,0,0,E 000°00.000,N 00°00.000,0,0,0,151,0,0,238.3362611,0,704,2.124134746,20.0184608,0,0,0
,,,,,,,,,00:19:26,53.38078292,2.437323486,130.1062359,3453.649336,3580.660478,429.0301215,81.88998992,37.67210369,36.33582036,55.70402155,1.036775923,17.60251046,3.359832636,165,20.9312081,0,0,0,0,,16.54,4.39,20.8,0.07,0.54,0.584,1.124,0.480427046,2.461,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.48752515,1049.251509,25182.03622,15105.04555,406.1618745,0,0,0,0,6027.998661,25317.59438,0,0,100,1.036775923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91543473,00:19:22,0,0,0,E 000°00.000,N 00°00.000,0,0,0,148,3,0,238.6310642,0,705,2.114298112,20.0184608,0,0,0
,,,,,,,,,00:19:27,54.05405405,2.31392761,125.0771681,3385.766095,3486.757903,406.1865876,78.72860799,36.9420582,35.8720541,54.60913056,1.029828348,17.55398854,3.402379903,165,20.51979452,0,0,0,0,,16.49,4.42,20.81,0.07,0.538,0.572,1.11,0.484684685,2.353,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.11470113,1026.882068,24645.16963,14783.01463,397.5027359,0,0,0,0,5899.482431,24777.82621,0,0,100,1.029828348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.60260873,00:19:23,0,0,0,E 000°00.000,N 00°00.000,0,0,0,145,6,0,238.9194161,0,706,2.09717804,20.02808506,0,0,0
,,,,,,,,,00:19:28,56.49717514,2.142601106,121.0509099,3352.223143,3413.822082,374.6747484,73.73158494,36.11063607,35.45905646,54.06811521,1.018375548,17.48691099,3.441218467,165,20.3165039,0,0,0,0,,16.47,4.4,20.81,0.07,0.526,0.536,1.062,0.495291902,2.211,118,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,16.89765362,1013.859217,24332.62121,14595.53741,392.4616324,0,0,0,0,5824.661086,24463.57656,0,0,100,1.018375548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.44803292,00:19:24,0,0,0,E 000°00.000,N 00°00.000,0,0,0,143,9,0,239.2028523,0,707,2.082968058,20.02808506,0,0,0
,,,,,,,,,00:19:29,54.24954792,2.219086153,120.3844206,3410.903672,3460.693104,386.4024555,77.81078743,35.29399601,34.78621679,55.01457535,1.014597138,17.41268382,3.506433824,164,20.79819312,0,0,0,0,,16.42,4.46,20.81,0.07,0.542,0.564,1.106,0.49005425,2.26,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.17750415,1030.650249,24735.60598,14837.26145,398.9613868,0,0,0,0,5921.124712,24868.72379,0,0,100,1.014597138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7184501,00:19:25,0,0,0,E 000°00.000,N 00°00.000,0,0,0,146,10,0,239.486812,0,708,2.080570287,20.02808506,0,0,0
,,,,,,,,,00:19:30,56.39097744,2.126284296,119.9032498,3396.134833,3417.537196,370.3915858,73.93554507,35.30579782,35.08469488,54.77636828,1.006301977,17.41966427,3.477218225,164,20.70813923,0,0,0,0,,16.48,4.4,20.81,0.07,0.53,0.534,1.064,0.498120301,2.211,118,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.06827932,1024.096759,24578.32221,14742.91727,396.4245518,0,0,0,0,5883.471351,24710.57967,0,0,100,1.006301977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65039094,00:19:26,0,0,0,E 000°00.000,N 00°00.000,0,0,0,145,10,0,239.7721935,0,709,2.078830954,20.02808506,0,0,0
,,,,,,,,,00:19:32,50.16722408,2.415907673,121.1993816,3407.656724,3434.142013,421.1776567,83.52167091,35.56678134,35.29247803,54.96220523,1.007772288,17.43351625,3.457154918,164,20.77839466,0,0,0,0,,16.49,4.4,20.8,0.07,0.602,0.594,1.196,0.503344482,2.467,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.13238374,1027.943025,24670.63259,14798.28819,397.9134289,0,0,0,0,5905.568871,24803.38926,0,0,100,1.007772288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.70348721,00:19:28,0,0,0,E 000°00.000,N 00°00.000,0,0,0,146,9,0,240.3422046,0,710,2.083500404,20.0184608,0,0,0
,,,,,,,,,00:19:33,48.54368932,2.480155112,120.3958792,3358.007031,3391.584788,433.0073439,85.25533197,35.85337317,35.49841349,54.16140373,1.009999311,17.45888158,3.4375,164,20.47565263,0,0,0,0,,16.53,4.41,20.8,0.07,0.612,0.624,1.236,0.495145631,2.498,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,16.89201497,1013.520898,24324.50155,14590.66697,392.3306702,0,0,0,0,5822.714126,24455.39933,0,0,100,1.009999311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.47468678,00:19:29,0,0,0,E 000°00.000,N 00°00.000,0,0,0,144,10,0,240.6257412,0,711,2.080611623,20.0184608,0,0,0
,,,,,,,,,00:19:34,48.7012987,2.544402551,123.9157086,3414.210384,3450.622135,445.2449514,86.47909271,36.29410455,35.9111209,55.06790942,1.010664765,17.498998,3.398797595,164,20.818356,0,0,0,0,,16.53,4.39,20.8,0.07,0.606,0.626,1.232,0.491883117,2.575,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.17754904,1030.652943,24735.67062,14837.30022,398.9624294,0,0,0,0,5921.138608,24868.78215,0,0,100,1.010664765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73368841,00:19:30,0,0,0,E 000°00.000,N 00°00.000,0,0,0,146,7,0,240.9096543,0,712,2.093126365,20.0184608,0,0,0
,,,,,,,,,00:19:35,50.67567568,2.459759099,124.6499544,3386.46497,3420.096971,431.5796231,82.39989023,36.80828105,36.44632168,54.62040274,1.0099313,17.54560531,3.349917081,164,20.64917664,0,0,0,0,,16.54,4.38,20.8,0.07,0.582,0.602,1.184,0.491554054,2.462,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.034884,1022.09304,24530.23296,14714.0717,395.6489188,0,0,0,0,5871.961365,24662.23773,0,0,100,1.0099313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.60582935,00:19:31,0,0,0,E 000°00.000,N 00°00.000,0,0,0,145,7,0,241.1947579,0,713,2.095692124,20.0184608,0,0,0
,,,,,,,,,00:19:36,46.2962963,2.67391723,123.7924643,3458.524956,3497.885181,466.6607644,92.18997619,35.7934281,35.39065977,55.78266058,1.011380639,17.45232647,3.447749809,163,21.21794452,0,0,0,0,,16.43,4.48,20.8,0.07,0.6,0.696,1.296,0.462962963,2.626,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.40356683,1044.21401,25061.13623,15032.52561,404.2118747,0,0,0,0,5999.047722,25196.00043,0,0,100,1.011380639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.93790302,00:19:32,0,0,0,E 000°00.000,N 00°00.000,0,0,0,148,7,0,241.481745,0,714,2.092694209,20.0184608,0,0,0
,,,,,,,,,00:19:38,49.58677686,2.474036308,122.6794863,3457.63584,3492.452709,431.0697228,86.17315253,35.48074234,35.12702865,55.76832,1.010069559,17.42374279,3.483099753,163,21.21248982,0,0,0,0,,16.37,4.51,20.8,0.08,0.552,0.658,1.21,0.456198347,2.46,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.39348511,1043.609107,25046.61856,15023.81742,403.9777187,0,0,0,0,5995.571999,25181.4024,0,0,100,1.010069559,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.93380572,00:19:34,0,0,0,E 000°00.000,N 00°00.000,0,0,0,148,8,0,242.0616958,0,715,2.088771949,20.0184608,0,0,0
,,,,,,,,,00:19:39,50.93378608,2.459759099,125.2848438,3563.810362,3600.847119,427.8063608,86.47909271,35.1547448,34.79315828,57.48081229,1.01039246,17.39220564,3.515754561,163,21.86386725,0,0,0,0,,16.31,4.53,20.8,0.08,0.54,0.638,1.178,0.458404075,2.447,117,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.92901486,1075.740892,25817.7814,15486.38723,416.4158291,0,0,0,0,6180.1704,25956.71568,0,0,100,1.01039246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.42308922,00:19:35,0,0,0,E 000°00.000,N 00°00.000,0,0,0,152,6,0,242.35605,0,716,2.097898536,20.0184608,0,0,0
,,,,,,,,,00:19:40,51.28205128,2.459759099,126.1414923,3592.553125,3629.843125,427.7043807,86.58107277,35.11193513,34.7512242,57.94440524,1.010379805,17.3880597,3.519900498,163,22.04020322,0,0,0,0,,16.29,4.54,20.8,0.08,0.532,0.638,1.17,0.454700855,2.416,117,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,18.07355931,1084.413559,26025.92541,15611.23912,419.7729905,0,0,0,0,6229.99518,26165.97976,0,0,100,1.010379805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55554436,00:19:36,0,0,0,E 000°00.000,N 00°00.000,0,0,0,154,6,0,242.6560714,0,717,2.100857964,20.0184608,0,0,0
,,,,,,,,,00:19:41,48.1540931,2.645362812,127.3850471,3600.389855,3661.282747,460.5419607,93.00581669,35.38090381,34.79246372,58.07080412,1.016912861,17.40940632,3.515805705,163,22.08828132,0,0,0,0,,16.35,4.53,20.8,0.08,0.572,0.674,1.246,0.459069021,2.654,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,18.1420808,1088.524848,26124.59635,15670.42532,421.3644573,0,0,0,0,6253.617455,26265.19331,0,0,100,1.016912861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.59165832,00:19:37,0,0,0,E 000°00.000,N 00°00.000,0,0,0,154,5,0,242.9578685,0,718,2.105118452,20.0184608,0,0,0
,,,,,,,,,00:19:42,51.72413793,2.464858102,127.4926605,3519.442714,3599.216499,430.9677427,85.1533519,36.22524099,35.4223372,56.76520506,1.022666596,17.4844849,3.454695904,164,21.46001655,0,0,0,0,,16.42,4.44,20.8,0.08,0.568,0.592,1.16,0.489655172,2.486,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.75924371,1065.554623,25573.31094,15339.7455,412.4727572,0,0,0,0,6121.654999,25710.951,0,0,100,1.022666596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.21863002,00:19:38,0,0,0,E 000°00.000,N 00°00.000,0,0,0,150,5,0,243.2570462,0,719,2.105485184,20.0184608,0,0,0
,,,,,,,,,00:19:44,51.28205128,2.560719361,131.3189416,3607.769922,3696.416613,448.1003931,88.21275377,36.39892355,35.52601217,58.18983746,1.024571049,17.49900438,3.444842692,164,21.99859709,0,0,0,0,,16.46,4.42,20.8,0.08,0.566,0.604,1.17,0.483760684,2.545,118,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,18.21344543,1092.806726,26227.36141,15732.06731,423.0219583,0,0,0,0,6278.220254,26368.52507,0,0,100,1.024571049,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.62566784,00:19:40,0,0,0,E 000°00.000,N 00°00.000,0,0,0,154,2,0,243.856591,0,720,2.118327374,20.0184608,0,0,0
,,,,,,,,,00:19:45,51.45797599,2.549501554,131.1921897,3571.26794,3665.589518,446.8766324,87.19295315,36.73546537,35.79020212,57.60109581,1.02641123,17.528,3.42,164,21.77602403,0,0,0,0,,16.53,4.36,20.8,0.08,0.568,0.598,1.166,0.487135506,2.554,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,18.03729832,1082.237899,25973.70957,15579.91828,418.9307996,0,0,0,0,6217.502675,26113.51123,0,0,100,1.02641123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45745595,00:19:41,0,0,0,E 000°00.000,N 00°00.000,0,0,0,153,2,0,244.1586805,0,721,2.117907981,20.0184608,0,0,0
,,,,,,,,,00:19:46,51.72413793,2.538283747,131.2905386,3544.229687,3669.45714,445.4489115,86.58107277,37.04346226,35.77928114,57.16499494,1.03533277,17.54921655,3.411008437,165,21.48017992,0,0,0,0,,16.59,4.33,20.8,0.07,0.562,0.598,1.16,0.484482759,2.553,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.93985093,1076.391056,25833.38534,15495.747,416.6675054,0,0,0,0,6183.916019,25972.44728,0,0,100,1.03533277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3328557,00:19:42,0,0,0,E 000°00.000,N 00°00.000,0,0,0,152,2,0,244.4584901,0,722,2.11823343,20.0184608,0,0,0
,,,,,,,,,00:19:47,49.01960784,2.67493703,131.1243642,3517.157017,3653.498262,469.9241264,90.96621545,37.2813507,35.8900853,56.72833899,1.038764617,17.56767061,3.400686237,165,21.31610313,0,0,0,0,,16.62,4.31,20.8,0.07,0.608,0.616,1.224,0.496732026,2.698,119,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.81774803,1069.064882,25657.55717,15390.27926,413.8315672,0,0,0,0,6141.828226,25795.67855,0,0,100,1.038764617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.20809685,00:19:43,0,0,0,E 000°00.000,N 00°00.000,0,0,0,150,2,0,244.7564701,0,723,2.117683396,20.0184608,0,0,0
,,,,,,,,,00:19:48,51.45797599,2.539303548,130.667421,3483.473121,3624.216416,446.5706922,85.9691924,37.51067296,36.05397856,56.18505034,1.040403152,17.58634538,3.385542169,165,21.11195831,0,0,0,0,,16.65,4.31,20.8,0.07,0.584,0.582,1.166,0.500857633,2.573,120,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.65416758,1059.250055,25422.00131,15248.98481,410.0322792,0,0,0,0,6085.442247,25558.85744,0,0,100,1.040403152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05287152,00:19:44,0,0,0,E 000°00.000,N 00°00.000,0,0,0,149,2,0,245.0520694,0,724,2.116167319,20.0184608,0,0,0
,,,,,,,,,00:19:49,51.8134715,2.525026339,130.8303803,3480.778209,3609.897061,444.531091,85.05137184,37.58653163,36.24213601,56.14158402,1.037094823,17.60500808,3.368336026,165,21.09562551,0,0,0,0,,16.65,4.31,20.81,0.07,0.578,0.58,1.158,0.499136442,2.527,120,31,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,,17.62626507,1057.575904,25381.82171,15224.88371,409.3842211,0,0,0,0,6075.822829,25518.45588,0,0,100,1.037094823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04045258,00:19:45,0,0,0,E 000°00.000,N 00°00.000,0,0,0,149,2,0,245.346073,0,725,2.116708604,20.02808506,0,0,0
,,,,,,,,,00:19:51,48.30917874,2.491372919,120.3561796,3353.311821,3436.736232,435.0469452,86.7850329,35.89173512,35.0204879,54.08567453,1.024878215,17.46213672,3.483422022,165,20.32310194,0,0,0,0,,16.51,4.44,20.81,0.07,0.61,0.632,1.242,0.491143317,2.527,119,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,16.93011471,1015.806883,24379.36519,14623.57605,393.2155675,0,0,0,0,5835.853064,24510.58287,0,0,100,1.024878215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.45304987,00:19:47,0,0,0,E 000°00.000,N 00°00.000,0,0,0,143,10,0,245.9220126,0,726,2.080468394,20.02808506,0,0,0
,,,,,,,,,00:19:52,46.58385093,2.55867976,119.1931565,3394.275816,3463.164688,444.7350511,90.66027526,35.11593134,34.41740929,54.74638412,1.020295602,17.38142686,3.54324432,166,20.44744467,0,0,0,0,,16.39,4.53,20.8,0.07,0.646,0.642,1.288,0.501552795,2.591,118,32,0,0,0,0,22,0,630,769,0,0,0,0,0,0,0,0,0,* STEADY *,17.11769158,1027.061495,24649.47587,14785.59766,397.5721915,0,0,0,0,5900.509456,24782.13971,0,0,100,1.020295602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.64182403,00:19:48,0,0,0,E 000°00.000,N 00°00.000,0,0,0,145,11,0,246.2057444,0,727,2.076251321,20.0184608,0,0,0
